customer_id,Crisis,Pre-Crisis,Recovery,city,acquisition_channel,segment
CUST169652,0,1,1,Bengaluru,Paid,Recovered
CUST169656,0,1,0,Bengaluru,Paid,Lost
CUST169658,0,1,0,Delhi,Social,Lost
CUST169659,0,1,0,Chennai,Organic,Lost
CUST169660,0,1,0,,,Lost
CUST169661,0,1,1,Bengaluru,Social,Recovered
CUST169662,0,1,0,,,Lost
CUST169663,0,1,1,Hyderabad,Paid,Recovered
CUST169665,1,1,1,Bengaluru,Organic,Recovered
CUST169666,0,2,0,Bengaluru,Organic,Lost
CUST169667,0,1,0,Bengaluru,Paid,Lost
CUST169670,0,2,0,Hyderabad,Referral,Lost
CUST169671,0,0,1,Chennai,Paid,New
CUST169676,0,1,0,Chennai,Organic,Lost
CUST169678,1,1,0,Bengaluru,Organic,Lost
CUST169680,0,1,0,Hyderabad,Organic,Lost
CUST169681,0,0,1,Delhi,Paid,New
CUST169682,0,0,1,Delhi,Paid,New
CUST169683,0,2,0,Delhi,Organic,Lost
CUST169684,1,0,0,Delhi,Organic,Other
CUST169687,0,0,1,Bengaluru,Social,New
CUST169690,0,2,0,Mumbai,Organic,Lost
CUST169696,0,1,1,Mumbai,Paid,Recovered
CUST169697,0,1,0,Bengaluru,Organic,Lost
CUST169699,0,1,0,Delhi,Organic,Lost
CUST169702,0,1,1,Ahmedabad,Paid,Recovered
CUST169703,0,2,0,Bengaluru,Paid,Lost
CUST169706,0,1,0,Delhi,Social,Lost
CUST169708,0,1,1,Ahmedabad,Organic,Recovered
CUST169709,0,1,0,Chennai,Organic,Lost
CUST169713,0,1,0,Delhi,Organic,Lost
CUST169714,0,1,0,Bengaluru,Organic,Lost
CUST169715,0,2,0,Bengaluru,Organic,Lost
CUST169716,0,1,0,Kolkata,Organic,Lost
CUST169718,0,2,0,Bengaluru,Referral,Lost
CUST169719,0,1,0,Bengaluru,Organic,Lost
CUST169720,0,1,0,Mumbai,Organic,Lost
CUST169722,0,1,0,Bengaluru,Organic,Lost
CUST169724,0,1,0,Delhi,Referral,Lost
CUST169725,0,1,1,Bengaluru,Organic,Recovered
CUST169726,0,1,0,Kolkata,Paid,Lost
CUST169727,0,1,0,Delhi,Organic,Lost
CUST169729,0,1,0,Mumbai,Organic,Lost
CUST169733,0,1,0,Bengaluru,Organic,Lost
CUST169734,1,1,0,Bengaluru,Organic,Lost
CUST169735,0,1,0,Mumbai,Organic,Lost
CUST169737,0,1,0,Bengaluru,Paid,Lost
CUST169739,0,1,0,Chennai,Paid,Lost
CUST169740,0,1,0,Bengaluru,Organic,Lost
CUST169743,0,1,1,Kolkata,Referral,Recovered
CUST169744,0,1,0,Mumbai,Organic,Lost
CUST169747,0,3,0,Delhi,Paid,Lost
CUST169748,0,1,0,Delhi,Referral,Lost
CUST169751,0,2,1,Delhi,Organic,Recovered
CUST169752,0,1,0,Delhi,Paid,Lost
CUST169753,0,2,0,Pune,Organic,Lost
CUST169755,1,1,0,Bengaluru,Organic,Lost
CUST169756,1,1,0,Mumbai,Organic,Lost
CUST169757,1,2,0,Kolkata,Organic,Lost
CUST169758,0,0,1,Delhi,Paid,New
CUST169759,0,0,1,Mumbai,Social,New
CUST169762,0,0,1,Bengaluru,Organic,New
CUST169764,1,0,1,Bengaluru,Organic,New
CUST169766,0,1,0,Bengaluru,Paid,Lost
CUST169767,0,1,1,Chennai,Social,Recovered
CUST169768,0,1,0,Chennai,Organic,Lost
CUST169769,0,2,0,Hyderabad,Paid,Lost
CUST169770,0,1,0,Hyderabad,Organic,Lost
CUST169774,0,1,0,Hyderabad,Organic,Lost
CUST169775,0,2,0,Pune,Organic,Lost
CUST169777,0,2,0,Delhi,Organic,Lost
CUST169779,0,1,0,Bengaluru,Referral,Lost
CUST169782,0,1,0,Bengaluru,Organic,Lost
CUST169784,0,1,0,Mumbai,Organic,Lost
CUST169787,0,2,0,Hyderabad,Organic,Lost
CUST169788,0,1,0,Ahmedabad,Referral,Lost
CUST169789,0,0,1,Mumbai,Paid,New
CUST169790,0,2,0,Kolkata,Organic,Lost
CUST169791,0,2,0,Delhi,Organic,Lost
CUST169792,0,1,0,Hyderabad,Paid,Lost
CUST169793,0,1,0,Delhi,Paid,Lost
CUST169794,0,2,0,Chennai,Social,Lost
CUST169800,0,0,1,Pune,Social,New
CUST169801,0,1,2,Ahmedabad,Organic,Recovered
CUST169806,1,1,1,Hyderabad,Organic,Recovered
CUST169807,0,1,0,Chennai,Organic,Lost
CUST169808,0,0,1,Hyderabad,Paid,New
CUST169813,1,1,0,Bengaluru,Referral,Lost
CUST169814,0,1,0,Chennai,Paid,Lost
CUST169817,0,1,0,Hyderabad,Paid,Lost
CUST169821,1,1,0,Delhi,Organic,Lost
CUST169824,0,1,0,Bengaluru,Organic,Lost
CUST169825,0,1,0,Bengaluru,Organic,Lost
CUST169826,0,1,0,Mumbai,Organic,Lost
CUST169827,0,1,0,Chennai,Paid,Lost
CUST169833,0,1,0,Delhi,Organic,Lost
CUST169835,0,1,0,Mumbai,Organic,Lost
CUST169837,1,2,0,Bengaluru,Paid,Lost
CUST169842,0,1,1,Delhi,Referral,Recovered
CUST169843,0,0,1,Mumbai,Social,New
CUST169844,0,1,0,Hyderabad,Organic,Lost
CUST169846,0,1,1,Delhi,Organic,Recovered
CUST169848,0,1,0,Mumbai,Organic,Lost
CUST169849,0,4,0,Chennai,Referral,Lost
CUST169850,0,1,0,Bengaluru,Organic,Lost
CUST169851,0,1,0,Pune,Referral,Lost
CUST169852,0,2,2,Bengaluru,Organic,Recovered
CUST169853,0,1,0,Chennai,Referral,Lost
CUST169856,0,2,1,Chennai,Referral,Recovered
CUST169857,1,0,0,Hyderabad,Organic,Other
CUST169858,1,0,0,Delhi,Organic,Other
CUST169862,0,1,0,Bengaluru,Organic,Lost
CUST169868,0,1,0,Ahmedabad,Organic,Lost
CUST169871,0,1,0,Chennai,Organic,Lost
CUST169873,0,1,0,Mumbai,Referral,Lost
CUST169874,0,1,0,,,Lost
CUST169877,0,0,1,Bengaluru,Organic,New
CUST169878,0,1,1,Bengaluru,Social,Recovered
CUST169884,0,1,1,Bengaluru,Organic,Recovered
CUST169885,0,1,1,Bengaluru,Paid,Recovered
CUST169886,0,1,0,,,Lost
CUST169887,1,0,0,Hyderabad,Social,Other
CUST169891,0,1,0,Bengaluru,Paid,Lost
CUST169892,0,1,0,Bengaluru,Social,Lost
CUST169893,0,3,0,Hyderabad,Paid,Lost
CUST169894,0,0,1,Bengaluru,Paid,New
CUST169896,0,1,0,Bengaluru,Social,Lost
CUST169897,1,0,1,Chennai,Organic,New
CUST169899,0,1,0,Mumbai,Organic,Lost
CUST169900,0,1,0,Delhi,Referral,Lost
CUST169901,0,1,0,Chennai,Organic,Lost
CUST169902,0,1,0,Mumbai,Referral,Lost
CUST169904,0,1,0,Bengaluru,Referral,Lost
CUST169906,0,0,1,Hyderabad,Paid,New
CUST169907,0,1,0,Bengaluru,Paid,Lost
CUST169908,0,1,1,Ahmedabad,Organic,Recovered
CUST169909,0,2,0,Pune,Social,Lost
CUST169910,0,1,0,Mumbai,Organic,Lost
CUST169912,0,1,0,Kolkata,Organic,Lost
CUST169914,0,1,0,Bengaluru,Referral,Lost
CUST169916,0,0,1,Delhi,Social,New
CUST169918,0,1,0,Hyderabad,Organic,Lost
CUST169919,0,1,1,Delhi,Social,Recovered
CUST169921,0,1,0,Bengaluru,Organic,Lost
CUST169924,0,2,0,Bengaluru,Organic,Lost
CUST169926,0,0,1,Pune,Organic,New
CUST169929,0,0,1,Hyderabad,Organic,New
CUST169930,0,1,0,Bengaluru,Organic,Lost
CUST169931,0,2,0,Bengaluru,Organic,Lost
CUST169932,0,1,1,Chennai,Organic,Recovered
CUST169935,0,0,1,Hyderabad,Paid,New
CUST169937,0,0,1,Ahmedabad,Paid,New
CUST169939,0,3,0,Mumbai,Organic,Lost
CUST169940,0,0,1,,,New
CUST169941,0,2,0,Mumbai,Paid,Lost
CUST169945,0,2,0,Mumbai,Organic,Lost
CUST169952,1,0,1,Bengaluru,Organic,New
CUST169955,0,1,0,Bengaluru,Paid,Lost
CUST169958,0,1,0,Bengaluru,Social,Lost
CUST169960,0,1,0,Mumbai,Referral,Lost
CUST169963,1,0,0,Chennai,Paid,Other
CUST169964,0,1,0,Mumbai,Social,Lost
CUST169967,0,1,0,Bengaluru,Paid,Lost
CUST169968,0,0,1,Hyderabad,Organic,New
CUST169969,0,1,0,Bengaluru,Organic,Lost
CUST169970,0,1,0,Mumbai,Paid,Lost
CUST169971,0,1,0,Bengaluru,Organic,Lost
CUST169973,0,1,1,Mumbai,Organic,Recovered
CUST169974,0,1,0,Pune,Referral,Lost
CUST169975,0,2,0,Bengaluru,Organic,Lost
CUST169979,0,1,0,Hyderabad,Organic,Lost
CUST169983,0,1,0,Delhi,Social,Lost
CUST169989,0,1,0,Mumbai,Organic,Lost
CUST169991,0,1,2,Mumbai,Referral,Recovered
CUST169992,0,0,1,Mumbai,Paid,New
CUST169995,0,0,1,,,New
CUST169997,0,1,0,Ahmedabad,Social,Lost
CUST169998,0,1,1,Kolkata,Organic,Recovered
CUST169999,1,0,0,,,Other
CUST170000,1,0,0,Mumbai,Paid,Other
CUST170002,0,1,0,Kolkata,Referral,Lost
CUST170004,0,1,0,Ahmedabad,Social,Lost
CUST170008,0,0,1,Mumbai,Paid,New
CUST170009,0,1,0,Delhi,Organic,Lost
CUST170012,0,2,0,Mumbai,Referral,Lost
CUST170013,0,1,0,Bengaluru,Organic,Lost
CUST170014,0,1,1,Delhi,Organic,Recovered
CUST170015,0,1,0,Delhi,Paid,Lost
CUST170017,0,1,1,Kolkata,Paid,Recovered
CUST170018,0,1,0,Ahmedabad,Paid,Lost
CUST170019,0,2,0,Bengaluru,Organic,Lost
CUST170020,0,1,2,Mumbai,Social,Recovered
CUST170021,0,1,0,Bengaluru,Organic,Lost
CUST170022,0,2,0,Delhi,Social,Lost
CUST170025,0,1,0,Bengaluru,Social,Lost
CUST170026,0,2,0,Bengaluru,Paid,Lost
CUST170028,0,1,0,Bengaluru,Referral,Lost
CUST170030,0,2,0,Bengaluru,Social,Lost
CUST170032,0,1,1,Bengaluru,Organic,Recovered
CUST170033,1,0,0,Mumbai,Organic,Other
CUST170035,0,1,0,Hyderabad,Organic,Lost
CUST170036,0,1,0,Chennai,Organic,Lost
CUST170038,0,0,1,Mumbai,Referral,New
CUST170040,0,1,0,Mumbai,Referral,Lost
CUST170042,0,2,0,Pune,Organic,Lost
CUST170044,0,1,0,Mumbai,Referral,Lost
CUST170045,0,1,1,Bengaluru,Paid,Recovered
CUST170046,0,1,1,Kolkata,Referral,Recovered
CUST170047,0,1,0,Bengaluru,Paid,Lost
CUST170052,0,1,0,Hyderabad,Organic,Lost
CUST170054,0,1,0,Chennai,Referral,Lost
CUST170055,0,1,1,Delhi,Social,Recovered
CUST170057,0,2,0,Pune,Organic,Lost
CUST170061,0,1,0,Kolkata,Organic,Lost
CUST170063,0,2,0,Kolkata,Organic,Lost
CUST170064,0,1,0,Mumbai,Social,Lost
CUST170065,0,4,0,Bengaluru,Organic,Lost
CUST170066,0,1,0,Bengaluru,Organic,Lost
CUST170070,0,2,0,Mumbai,Paid,Lost
CUST170072,0,1,0,Kolkata,Social,Lost
CUST170074,0,1,0,Mumbai,Social,Lost
CUST170075,0,0,1,Ahmedabad,Organic,New
CUST170076,0,1,0,Bengaluru,Paid,Lost
CUST170077,0,0,1,Bengaluru,Paid,New
CUST170079,0,3,0,Mumbai,Organic,Lost
CUST170081,0,1,0,Kolkata,Organic,Lost
CUST170082,0,0,1,Bengaluru,Paid,New
CUST170084,0,1,0,Bengaluru,Paid,Lost
CUST170086,0,1,0,Bengaluru,Paid,Lost
CUST170091,0,2,0,Mumbai,Organic,Lost
CUST170093,0,2,0,Kolkata,Organic,Lost
CUST170094,0,1,0,Bengaluru,Social,Lost
CUST170095,0,1,0,Delhi,Organic,Lost
CUST170096,0,1,0,Hyderabad,Organic,Lost
CUST170100,1,0,0,Ahmedabad,Organic,Other
CUST170103,0,1,0,Ahmedabad,Organic,Lost
CUST170104,0,2,0,Delhi,Organic,Lost
CUST170106,0,1,0,Chennai,Organic,Lost
CUST170107,0,1,0,Ahmedabad,Referral,Lost
CUST170108,0,1,0,Hyderabad,Paid,Lost
CUST170110,0,1,0,Pune,Organic,Lost
CUST170112,0,1,0,Bengaluru,Organic,Lost
CUST170113,0,0,1,Ahmedabad,Paid,New
CUST170115,0,1,0,Bengaluru,Organic,Lost
CUST170116,0,1,0,Hyderabad,Paid,Lost
CUST170118,0,1,0,Delhi,Organic,Lost
CUST170119,0,0,1,,,New
CUST170121,0,0,1,Bengaluru,Organic,New
CUST170123,0,1,0,Mumbai,Paid,Lost
CUST170124,0,1,1,Hyderabad,Organic,Recovered
CUST170128,0,1,2,Ahmedabad,Organic,Recovered
CUST170129,0,1,0,Hyderabad,Organic,Lost
CUST170132,0,1,0,Bengaluru,Organic,Lost
CUST170135,0,1,0,Mumbai,Social,Lost
CUST170137,0,0,2,Bengaluru,Organic,New
CUST170139,0,1,0,Bengaluru,Organic,Lost
CUST170140,0,1,0,Mumbai,Organic,Lost
CUST170141,0,2,0,Mumbai,Organic,Lost
CUST170142,0,1,0,Chennai,Referral,Lost
CUST170143,0,1,0,,,Lost
CUST170144,0,1,0,Bengaluru,Organic,Lost
CUST170147,0,1,0,Pune,Organic,Lost
CUST170148,0,0,2,Mumbai,Referral,New
CUST170150,0,1,0,Bengaluru,Organic,Lost
CUST170151,0,1,0,Chennai,Organic,Lost
CUST170153,0,1,0,Ahmedabad,Paid,Lost
CUST170154,0,0,1,Bengaluru,Organic,New
CUST170159,0,2,0,Delhi,Organic,Lost
CUST170161,0,2,0,Pune,Organic,Lost
CUST170162,0,1,0,Ahmedabad,Organic,Lost
CUST170163,0,0,2,Kolkata,Organic,New
CUST170164,1,0,0,,,Other
CUST170165,0,1,0,Kolkata,Social,Lost
CUST170166,0,1,0,Bengaluru,Organic,Lost
CUST170168,1,0,0,Bengaluru,Organic,Other
CUST170170,0,2,0,Hyderabad,Paid,Lost
CUST170171,0,1,0,,,Lost
CUST170172,0,1,1,Hyderabad,Referral,Recovered
CUST170173,0,1,0,Bengaluru,Social,Lost
CUST170175,0,1,0,Bengaluru,Paid,Lost
CUST170177,0,1,0,Bengaluru,Organic,Lost
CUST170178,0,2,0,Ahmedabad,Paid,Lost
CUST170179,0,2,0,Mumbai,Organic,Lost
CUST170180,0,1,0,Bengaluru,Referral,Lost
CUST170181,0,0,1,Kolkata,Organic,New
CUST170182,0,2,0,Mumbai,Paid,Lost
CUST170184,0,0,1,,,New
CUST170185,0,1,0,Mumbai,Paid,Lost
CUST170186,0,2,0,Bengaluru,Paid,Lost
CUST170189,0,1,0,,,Lost
CUST170191,0,0,1,Hyderabad,Paid,New
CUST170192,0,1,0,Pune,Referral,Lost
CUST170194,0,2,1,Ahmedabad,Paid,Recovered
CUST170197,0,2,0,Kolkata,Organic,Lost
CUST170198,1,2,1,,,Recovered
CUST170200,0,1,0,Chennai,Referral,Lost
CUST170201,0,1,0,Delhi,Organic,Lost
CUST170202,0,0,1,Delhi,Paid,New
CUST170206,0,2,0,Bengaluru,Organic,Lost
CUST170208,0,1,0,Mumbai,Organic,Lost
CUST170210,1,0,1,Pune,Organic,New
CUST170212,0,1,0,Hyderabad,Organic,Lost
CUST170213,0,2,0,Pune,Paid,Lost
CUST170214,0,1,0,Bengaluru,Referral,Lost
CUST170215,0,1,0,Bengaluru,Referral,Lost
CUST170219,0,1,0,Chennai,Paid,Lost
CUST170220,0,1,0,Bengaluru,Paid,Lost
CUST170221,0,1,0,Chennai,Organic,Lost
CUST170223,0,0,1,Kolkata,Organic,New
CUST170224,0,2,0,Mumbai,Organic,Lost
CUST170225,2,1,0,Pune,Referral,Lost
CUST170227,0,1,1,Chennai,Organic,Recovered
CUST170228,0,1,0,Mumbai,Social,Lost
CUST170232,0,2,0,Bengaluru,Referral,Lost
CUST170235,0,1,0,Mumbai,Organic,Lost
CUST170236,1,0,0,Delhi,Organic,Other
CUST170237,0,0,1,,,New
CUST170238,0,1,0,Kolkata,Organic,Lost
CUST170239,0,1,1,Chennai,Organic,Recovered
CUST170240,0,2,0,Mumbai,Social,Lost
CUST170241,0,1,1,Mumbai,Organic,Recovered
CUST170242,0,1,0,Bengaluru,Social,Lost
CUST170247,0,2,0,Chennai,Organic,Lost
CUST170249,0,1,0,Pune,Organic,Lost
CUST170252,0,1,0,Chennai,Organic,Lost
CUST170253,0,2,0,Chennai,Paid,Lost
CUST170255,0,1,0,Pune,Organic,Lost
CUST170256,0,0,1,Mumbai,Paid,New
CUST170257,0,1,0,Bengaluru,Organic,Lost
CUST170258,0,1,0,Mumbai,Referral,Lost
CUST170259,0,1,0,Mumbai,Organic,Lost
CUST170261,0,1,1,Pune,Organic,Recovered
CUST170264,0,2,0,Bengaluru,Paid,Lost
CUST170265,0,1,0,Mumbai,Social,Lost
CUST170268,0,2,0,Bengaluru,Organic,Lost
CUST170270,0,1,0,Hyderabad,Organic,Lost
CUST170271,0,1,0,Bengaluru,Organic,Lost
CUST170272,0,2,0,Mumbai,Organic,Lost
CUST170273,0,1,0,Chennai,Organic,Lost
CUST170274,0,1,0,Bengaluru,Organic,Lost
CUST170277,0,2,0,Bengaluru,Referral,Lost
CUST170280,0,0,1,Mumbai,Organic,New
CUST170282,0,2,0,Delhi,Organic,Lost
CUST170283,0,1,1,Ahmedabad,Organic,Recovered
CUST170286,0,1,1,Bengaluru,Paid,Recovered
CUST170287,0,1,0,Ahmedabad,Referral,Lost
CUST170290,1,0,0,Hyderabad,Organic,Other
CUST170291,1,0,0,Bengaluru,Paid,Other
CUST170293,0,2,0,Kolkata,Organic,Lost
CUST170295,1,0,0,Delhi,Organic,Other
CUST170296,0,1,0,Delhi,Referral,Lost
CUST170297,0,1,0,Bengaluru,Organic,Lost
CUST170301,0,1,0,Chennai,Organic,Lost
CUST170302,0,1,0,,,Lost
CUST170306,0,1,0,Delhi,Organic,Lost
CUST170311,0,2,0,Mumbai,Social,Lost
CUST170313,0,1,0,Chennai,Referral,Lost
CUST170316,1,1,0,Hyderabad,Referral,Lost
CUST170318,0,1,0,Ahmedabad,Paid,Lost
CUST170320,0,1,0,Bengaluru,Organic,Lost
CUST170321,0,1,1,Pune,Organic,Recovered
CUST170322,0,3,0,Mumbai,Organic,Lost
CUST170326,1,0,0,Bengaluru,Referral,Other
CUST170328,0,0,1,Kolkata,Paid,New
CUST170330,0,1,1,Mumbai,Organic,Recovered
CUST170331,0,1,0,Hyderabad,Referral,Lost
CUST170332,0,1,0,Pune,Social,Lost
CUST170334,0,1,0,Mumbai,Organic,Lost
CUST170337,0,1,0,Bengaluru,Paid,Lost
CUST170338,0,1,0,Delhi,Organic,Lost
CUST170342,0,0,1,Mumbai,Organic,New
CUST170343,0,1,1,Ahmedabad,Organic,Recovered
CUST170344,0,2,1,Ahmedabad,Social,Recovered
CUST170345,1,1,0,Chennai,Organic,Lost
CUST170346,1,3,0,Chennai,Organic,Lost
CUST170347,0,1,0,,,Lost
CUST170348,0,1,0,Bengaluru,Paid,Lost
CUST170349,0,3,0,Delhi,Organic,Lost
CUST170352,1,1,0,Bengaluru,Organic,Lost
CUST170354,0,1,0,Mumbai,Social,Lost
CUST170357,0,0,1,Hyderabad,Paid,New
CUST170358,0,0,1,Hyderabad,Organic,New
CUST170359,0,1,0,Mumbai,Organic,Lost
CUST170361,0,1,0,Bengaluru,Organic,Lost
CUST170362,0,1,0,Bengaluru,Organic,Lost
CUST170364,0,3,1,Ahmedabad,Paid,Recovered
CUST170366,0,1,0,Pune,Organic,Lost
CUST170368,0,1,0,,,Lost
CUST170370,0,2,0,Hyderabad,Referral,Lost
CUST170371,1,0,0,Mumbai,Social,Other
CUST170375,0,1,0,Chennai,Social,Lost
CUST170376,0,1,0,Kolkata,Referral,Lost
CUST170377,0,1,0,Chennai,Organic,Lost
CUST170378,0,1,1,Bengaluru,Organic,Recovered
CUST170382,0,2,0,Mumbai,Paid,Lost
CUST170383,0,1,0,Delhi,Organic,Lost
CUST170384,1,0,0,Chennai,Paid,Other
CUST170394,0,1,1,Bengaluru,Referral,Recovered
CUST170395,0,1,0,Chennai,Referral,Lost
CUST170398,0,1,1,Bengaluru,Paid,Recovered
CUST170399,1,1,0,Ahmedabad,Organic,Lost
CUST170400,0,1,0,Mumbai,Organic,Lost
CUST170401,0,1,1,Bengaluru,Organic,Recovered
CUST170402,0,2,0,Delhi,Referral,Lost
CUST170403,0,0,1,,,New
CUST170405,0,1,0,Bengaluru,Organic,Lost
CUST170406,0,1,0,Bengaluru,Paid,Lost
CUST170409,0,1,0,Kolkata,Organic,Lost
CUST170410,0,1,0,Hyderabad,Organic,Lost
CUST170411,0,2,0,Delhi,Organic,Lost
CUST170412,0,2,0,Ahmedabad,Paid,Lost
CUST170415,0,1,0,Mumbai,Organic,Lost
CUST170417,0,0,1,Bengaluru,Referral,New
CUST170419,0,0,1,Hyderabad,Organic,New
CUST170420,0,0,1,Kolkata,Paid,New
CUST170423,1,1,0,Chennai,Organic,Lost
CUST170425,0,2,0,Bengaluru,Referral,Lost
CUST170426,0,0,1,Kolkata,Referral,New
CUST170427,0,1,0,Delhi,Paid,Lost
CUST170429,0,1,0,Kolkata,Organic,Lost
CUST170430,0,1,0,,,Lost
CUST170435,0,1,0,Bengaluru,Organic,Lost
CUST170436,0,1,0,Delhi,Organic,Lost
CUST170437,0,2,0,Bengaluru,Paid,Lost
CUST170439,0,1,1,Bengaluru,Organic,Recovered
CUST170441,0,1,0,Chennai,Paid,Lost
CUST170442,0,0,1,Kolkata,Social,New
CUST170443,1,1,0,Bengaluru,Paid,Lost
CUST170445,0,2,0,Delhi,Organic,Lost
CUST170447,0,1,0,Mumbai,Paid,Lost
CUST170450,0,3,0,Bengaluru,Paid,Lost
CUST170451,0,1,0,Delhi,Organic,Lost
CUST170452,0,1,0,Hyderabad,Organic,Lost
CUST170453,0,1,0,Delhi,Referral,Lost
CUST170456,0,1,0,,,Lost
CUST170459,0,1,0,Kolkata,Referral,Lost
CUST170460,0,1,0,,,Lost
CUST170462,0,1,0,Ahmedabad,Organic,Lost
CUST170463,1,1,0,Pune,Paid,Lost
CUST170464,0,1,0,Delhi,Organic,Lost
CUST170465,0,1,0,Delhi,Referral,Lost
CUST170467,1,0,0,Bengaluru,Referral,Other
CUST170468,0,0,1,Pune,Paid,New
CUST170469,0,1,0,,,Lost
CUST170472,0,1,0,Delhi,Paid,Lost
CUST170473,0,0,1,Chennai,Paid,New
CUST170475,0,0,2,Bengaluru,Paid,New
CUST170476,0,1,0,Bengaluru,Organic,Lost
CUST170478,0,1,0,Ahmedabad,Social,Lost
CUST170479,0,2,0,Mumbai,Organic,Lost
CUST170480,0,2,0,Chennai,Paid,Lost
CUST170481,0,0,1,Kolkata,Organic,New
CUST170482,0,1,0,Bengaluru,Organic,Lost
CUST170485,0,1,0,Delhi,Organic,Lost
CUST170486,0,1,0,Bengaluru,Organic,Lost
CUST170487,0,1,0,Bengaluru,Paid,Lost
CUST170492,0,1,1,Mumbai,Organic,Recovered
CUST170495,0,1,0,Ahmedabad,Organic,Lost
CUST170496,1,2,0,Delhi,Organic,Lost
CUST170499,0,1,1,Bengaluru,Referral,Recovered
CUST170503,0,2,0,Delhi,Organic,Lost
CUST170505,0,2,0,Mumbai,Referral,Lost
CUST170508,0,1,0,Chennai,Paid,Lost
CUST170509,1,0,0,Ahmedabad,Organic,Other
CUST170510,0,1,0,Delhi,Social,Lost
CUST170511,0,1,0,Mumbai,Organic,Lost
CUST170517,0,2,0,Chennai,Referral,Lost
CUST170519,0,1,0,,,Lost
CUST170520,0,1,0,Ahmedabad,Referral,Lost
CUST170522,0,0,1,Mumbai,Paid,New
CUST170524,0,1,0,Mumbai,Social,Lost
CUST170525,0,1,0,,,Lost
CUST170526,1,2,0,Bengaluru,Paid,Lost
CUST170528,0,1,0,Bengaluru,Organic,Lost
CUST170529,1,2,0,Hyderabad,Organic,Lost
CUST170530,0,1,0,Kolkata,Organic,Lost
CUST170531,0,1,0,Delhi,Organic,Lost
CUST170532,0,2,0,Chennai,Organic,Lost
CUST170533,0,1,1,Bengaluru,Organic,Recovered
CUST170534,0,1,0,Ahmedabad,Paid,Lost
CUST170536,0,1,0,Delhi,Organic,Lost
CUST170537,0,1,0,Kolkata,Paid,Lost
CUST170540,1,1,0,Bengaluru,Organic,Lost
CUST170542,0,1,1,Delhi,Referral,Recovered
CUST170543,1,1,0,Mumbai,Organic,Lost
CUST170549,0,1,0,,,Lost
CUST170550,0,1,0,Bengaluru,Organic,Lost
CUST170553,0,0,1,Hyderabad,Paid,New
CUST170556,0,1,0,Bengaluru,Organic,Lost
CUST170558,0,1,2,Kolkata,Organic,Recovered
CUST170560,0,2,0,Bengaluru,Paid,Lost
CUST170561,0,1,0,Hyderabad,Organic,Lost
CUST170562,0,1,0,Ahmedabad,Organic,Lost
CUST170563,0,2,0,Delhi,Organic,Lost
CUST170564,0,1,0,Mumbai,Referral,Lost
CUST170565,0,0,1,Pune,Referral,New
CUST170567,0,1,0,Delhi,Paid,Lost
CUST170571,0,2,0,Bengaluru,Paid,Lost
CUST170573,0,2,0,Delhi,Referral,Lost
CUST170574,0,2,0,Mumbai,Organic,Lost
CUST170576,0,1,0,Ahmedabad,Organic,Lost
CUST170577,0,1,0,Bengaluru,Organic,Lost
CUST170578,0,2,0,Mumbai,Organic,Lost
CUST170579,0,1,1,Chennai,Organic,Recovered
CUST170580,0,1,0,Kolkata,Organic,Lost
CUST170581,0,1,1,Bengaluru,Referral,Recovered
CUST170583,0,1,0,Bengaluru,Referral,Lost
CUST170584,0,1,0,Chennai,Organic,Lost
CUST170585,0,1,0,Bengaluru,Organic,Lost
CUST170586,1,0,0,Ahmedabad,Social,Other
CUST170587,0,1,3,Ahmedabad,Organic,Recovered
CUST170588,0,1,0,Bengaluru,Paid,Lost
CUST170589,1,0,0,Bengaluru,Referral,Other
CUST170591,0,2,0,Mumbai,Referral,Lost
CUST170593,0,0,1,Kolkata,Paid,New
CUST170596,0,0,1,Mumbai,Organic,New
CUST170598,0,1,0,Ahmedabad,Paid,Lost
CUST170602,0,1,0,Mumbai,Referral,Lost
CUST170603,0,1,1,Ahmedabad,Referral,Recovered
CUST170604,0,1,1,Mumbai,Paid,Recovered
CUST170605,0,2,0,Delhi,Organic,Lost
CUST170607,1,1,0,Bengaluru,Organic,Lost
CUST170608,1,1,0,Bengaluru,Referral,Lost
CUST170609,1,3,0,Bengaluru,Organic,Lost
CUST170612,1,2,0,Bengaluru,Organic,Lost
CUST170615,0,0,1,Hyderabad,Referral,New
CUST170620,0,1,0,Pune,Organic,Lost
CUST170621,0,1,1,Bengaluru,Paid,Recovered
CUST170623,0,1,0,Hyderabad,Social,Lost
CUST170624,0,0,1,,,New
CUST170625,0,2,0,Kolkata,Referral,Lost
CUST170626,0,1,0,Chennai,Paid,Lost
CUST170629,0,1,0,Hyderabad,Referral,Lost
CUST170632,0,1,0,Delhi,Organic,Lost
CUST170633,0,1,0,Bengaluru,Organic,Lost
CUST170634,0,1,0,Delhi,Organic,Lost
CUST170636,0,1,0,Delhi,Referral,Lost
CUST170637,0,2,1,Chennai,Organic,Recovered
CUST170638,0,1,0,Chennai,Organic,Lost
CUST170639,1,1,0,Ahmedabad,Social,Lost
CUST170640,0,3,0,Delhi,Social,Lost
CUST170644,0,0,1,Chennai,Paid,New
CUST170647,0,3,0,Mumbai,Organic,Lost
CUST170648,0,1,0,Mumbai,Organic,Lost
CUST170649,0,2,0,Pune,Organic,Lost
CUST170655,0,1,0,Bengaluru,Paid,Lost
